     -0.122486      -0.346762     182.9648 2       9.1023      12.4286       3.6731       2.8310       0.0147       1.1041       2.6068      37.2433      33.1452 1988/MET3_MVIRI_VIS_SEA_sa1_COXMUNK_V000_19881215110922.nc
     +1.267156      +2.099744     183.0482 2      10.7986      16.5714       3.6731       1.6571       0.0154       1.1055       1.2343      10.9614      34.0635 1988/MET3_MVIRI_VIS_SEA_sa1_COXMUNK_V000_19881215130921.nc
     +0.190606      +0.274196     188.9440 2       8.6005      12.5714       3.6967       1.4386       0.0136       1.1154       0.9083      43.9914      31.5363 1988/MET3_MVIRI_VIS_SEA_sa1_COXMUNK_V000_19881221103920.nc
     -0.067471      -0.098184     188.9648 2       8.8709      12.4694       3.6967       1.4552       0.0142       1.1011       0.9513      37.2024      31.6011 1988/MET3_MVIRI_VIS_SEA_sa1_COXMUNK_V000_19881221110920.nc
     -0.462246      -0.469716     188.9856 2       9.2016      12.4286       3.6967       1.0162       0.0150       0.2311       0.9894      30.2553      32.1830 1988/MET3_MVIRI_VIS_SEA_sa1_COXMUNK_V000_19881221113920.nc
     -0.272172      -0.408336     189.0065 2       9.3852      12.6735       3.6967       1.5003       0.0148       1.1240       0.9936      24.1969      31.6104 1988/MET3_MVIRI_VIS_SEA_sa1_COXMUNK_V000_19881221120920.nc
     +0.257751      +0.396210     189.0273 2       9.7847      13.8776       3.6967       1.5372       0.0150       1.1592       1.0095      18.4781      31.9278 1988/MET3_MVIRI_VIS_SEA_sa1_COXMUNK_V000_19881221123920.nc
     +0.675415      +1.022809     189.0482 2      10.8315      15.5510       3.6967       1.5143       0.0155       1.1543       0.9801      12.9017      32.6411 1988/MET3_MVIRI_VIS_SEA_sa1_COXMUNK_V000_19881221130920.nc
     +1.595440      +2.278477     189.0690 2      10.5962      16.5714       3.6967       1.4281       0.0152       1.0995       0.9112       9.1837      35.8355 1988/MET3_MVIRI_VIS_SEA_sa1_COXMUNK_V000_19881221133920.nc
     +0.720696      +0.921194     189.0897 2      11.8923      16.5102       3.6967       1.2782       0.0155       1.1219       0.6123       9.1735      37.7940 1988/MET3_MVIRI_VIS_SEA_sa1_COXMUNK_V000_19881221140906.nc
     -0.626444      -0.980184     190.0065 2       9.8141      12.5306       3.6967       1.5647       0.0156       1.0949       1.1177      27.1642      38.0917 1988/MET3_MVIRI_VIS_SEA_sa1_COXMUNK_V000_19881222120921.nc
     +0.551717      +0.915285     190.0482 2      10.1023      14.7143       3.6967       1.6590       0.0155       1.2537       1.0863      14.6788      38.4951 1988/MET3_MVIRI_VIS_SEA_sa1_COXMUNK_V000_19881222130921.nc
     -0.140031      -0.384784     191.9648 2       9.3003      12.6122       3.6967       2.7478       0.0146       1.0877       2.5234      36.8240      33.3159 1988/MET3_MVIRI_VIS_SEA_sa1_COXMUNK_V000_19881224110919.nc
     -0.317596      -0.821703     192.0065 2       9.8801      12.7551       3.6967       2.5873       0.0152       1.0996       2.3419      23.5757      33.7112 1988/MET3_MVIRI_VIS_SEA_sa1_COXMUNK_V000_19881224120919.nc
     +0.177668      +0.427421     193.0896 2      14.9575      19.0816       3.6967       2.4057       0.0168       1.1228       2.1276       9.6628      36.6294 1988/MET3_MVIRI_VIS_SEA_sa1_COXMUNK_V000_19881225140905.nc
     -0.217030      -0.358898     196.9648 2       9.1055      12.4286       3.6820       1.6537       0.0143       1.0774       1.2545      38.0890      31.9519 1988/MET3_MVIRI_VIS_SEA_sa1_COXMUNK_V000_19881229110919.nc
     -0.580101      -0.900275     197.0065 2       9.6468      12.4286       3.6820       1.5519       0.0150       1.0775       1.1168      25.0967      32.2050 1988/MET3_MVIRI_VIS_SEA_sa1_COXMUNK_V000_19881229120919.nc
